9540,,SG,9/7/1991,25.0,N,84,BRO,Brooklyn,Nets,55,141,69,221,85,49,35,Joe Harris
12250,6.0,SG,9/21/1989,27.0,N,108,DAL,Dallas,Mavericks,6,12,3,1,0,4,2,Manny Harris
9212,34.0,PF,7/15/1992,24.0,N,88,DET,Detroit,Pistons,82,749,402,315,109,226,190,Tobias Harris
9140,9.0,SG,10/28/1994,22.0,N,93,CHA,Charlotte,Hornets,9,2,0,2,0,2,1,Aaron Harrison
10130,5.0,G,10/28/1994,22.0,Y,107,MEM,Memphis,Grizzlies,78,204,74,156,43,194,148,Andrew Harrison
9310,40.0,PF,6/9/1980,36.0,N,92,MIA,Miami,Heat,32,20,11,3,0,15,9,Udonis Haslem
9132,0.0,PF,4/27/1988,29.0,N,90,MIL,Milwaukee,Bucks,68,196,109,81,25,52,44,Spencer Hawes
9506,20.0,SF,3/23/1990,27.0,N,98,UTA,Utah,Jazz,78,780,396,374,149,429,362,Gordon Hayward
9450,9.0,SG,12/9/1987,29.0,N,85,PHI,Philadelphia,76ers,80,378,173,173,61,165,133,Gerald Henderson
9324,31.0,C,12/28/1990,26.0,N,90,MIL,Milwaukee,Bucks,67,309,159,1,0,107,74,John Henson
10101,14.0,C,5/27/1994,22.0,Y,83,NYK,New York,Knicks,79,448,242,15,4,125,91,Guillermo Hernangomez
10135,41.0,F,9/28/1995,21.0,Y,99,DEN,Denver,Nuggets,76,112,55,111,46,76,57,Juancho Hernangomez
9409,23.0,SF,2/25/1995,22.0,N,95,ORL,Orlando,Magic,75,186,74,144,43,50,40,Mario Hezonja
9277,55.0,C,12/9/1986,30.0,N,99,DEN,Denver,Nuggets,58,147,80,0,0,75,61,Roy Hibbert
9531,21.0,C,9/4/1988,28.0,N,94,WAS,Washington,Wizards,1,0,0,0,0,0,0,JJ Hickson
10136,24.0,G,12/16/1993,23.0,Y,103,SAC,Sacramento,Kings,82,389,179,379,148,76,64,Buddy Hield
9521,42.0,PF,,,N,109,HOU,Houston,Rockets,80,388,242,9,3,197,116,Nene Hilario
9248,3.0,PG,5/4/1986,31.0,N,98,UTA,Utah,Jazz,56,372,195,234,94,196,157,George Hill
9256,27.0,C,7/27/1987,29.0,N,100,MIN,Minnesota,Timberwolves,17,13,5,0,0,2,2,Jordan Hill
9251,40.0,SF,3/18/1991,26.0,N,110,NOP,New Orleans,Pelicans,81,206,89,270,94,128,103,Solomon Hill
9215,6.0,SG,4/13/1993,24.0,N,88,DET,Detroit,Pistons,57,80,35,46,12,28,21,Darrun Hilliard
9355,11.0,PG,6/12/1990,26.0,N,110,NOP,New Orleans,Pelicans,69,613,305,281,100,168,119,Jrue Holiday
9155,7.0,SG,4/5/1989,28.0,N,83,NYK,New York,Knicks,82,265,136,273,97,80,66,Justin Holiday
9116,24.0,SF,1/3/1995,22.0,N,84,BRO,Brooklyn,Nets,80,474,220,67,15,253,190,Rondae Hollis-Jefferson
9422,22.0,PF,10/15/1993,23.0,N,85,PHI,Philadelphia,76ers,66,335,203,77,27,103,72,Richaun Holmes
9510,5.0,SG,10/20/1992,24.0,N,98,UTA,Utah,Jazz,69,359,158,306,114,115,90,Rodney Hood
9082,15.0,C,6/3/1986,30.0,N,82,BOS,Boston,Celtics,72,559,293,242,86,135,108,Al Horford
10173,4.0,F,6/7/1993,23.0,Y,94,WAS,Washington,Wizards,3,0,0,0,0,0,0,Danuel House
9236,8.0,C,12/8/1985,31.0,N,91,ATL,Atlanta,Hawks,80,612,388,2,0,424,226,Dwight Howard
9290,9.0,PG,5/25/1983,33.0,N,105,LAL,Los Angeles,Lakers,37,49,21,19,4,17,9,Marcelo Huertas
9397,34.0,PF,12/19/1991,25.0,N,96,OKL,Oklahoma City,Thunder,5,7,4,4,2,1,0,Josh Huestis
9096,43.0,PF,2/6/1985,32.0,N,91,ATL,Atlanta,Hawks,69,160,68,54,19,82,64,Kris Humphries
9106,28.0,SG,10/24/1993,23.0,N,89,CHI,Chicago,Bulls,7,0,0,1,0,0,0,RJ Hunter
9388,7.0,PF,9/17/1989,27.0,N,81,TOR,Toronto,Raptors,82,665,347,317,124,125,107,Serge Ibaka
